2017-12-17 09:34:38.420545: I C:\tf_jenkins\home\workspace\rel-win\M\windows-gpu\PY\35\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX AVX2
2017-12-17 09:34:38.835796: I C:\tf_jenkins\home\workspace\rel-win\M\windows-gpu\PY\35\tensorflow\core\common_runtime\gpu\gpu_device.cc:1030] Found device 0 with properties: 
2916 2280 [[5 2 6 8]] [[5 2 6 8]]
2917 2281 [[5 2 6 9]] [[5 2 6 9]]
2918 2282 [[5 2 6 9]] [[5 2 6 9]]
2919 2283 [[5 2 6 9]] [[5 2 6 9]]
2920 2284 [[5 2 6 9]] [[5 2 6 9]]
2921 2285 [[5 2 7 1]] [[5 2 7 1]]
2922 2286 [[5 2 7 5]] [[5 2 7 5]]
2923 2286 [[5 2 1 7]] [[5 2 7 7]]
2924 2287 [[5 2 7 9]] [[5 2 7 9]]
2925 2288 [[5 2 7 9]] [[5 2 7 9]]
2926 2288 [[5 2 0 0]] [[5 2 8 0]]
2927 2289 [[5 2 8 2]] [[5 2 8 2]]
2928 2290 [[5 2 8 2]] [[5 2 8 2]]
2929 2291 [[5 2 8 2]] [[5 2 8 2]]
2930 2292 [[5 2 8 2]] [[5 2 8 2]]
2931 2293 [[5 2 8 3]] [[5 2 8 3]]
2932 2294 [[5 2 8 4]] [[5 2 8 4]]
2933 2295 [[5 2 8 6]] [[5 2 8 6]]
2934 2296 [[5 2 8 6]] [[5 2 8 6]]
2935 2297 [[5 2 8 7]] [[5 2 8 7]]
2936 2298 [[5 2 8 8]] [[5 2 8 8]]
2937 2299 [[5 2 8 8]] [[5 2 8 8]]
2938 2300 [[5 2 8 9]] [[5 2 8 9]]
2939 2301 [[5 2 9 1]] [[5 2 9 1]]
2940 2302 [[5 2 9 3]] [[5 2 9 3]]
2941 2302 [[5 2 8 3]] [[5 2 9 3]]
2942 2303 [[5 2 9 5]] [[5 2 9 5]]
2943 2304 [[5 2 9 6]] [[5 2 9 6]]
2944 2305 [[5 2 9 6]] [[5 2 9 6]]
2945 2306 [[5 2 9 6]] [[5 2 9 6]]
2946 2307 [[5 2 9 8]] [[5 2 9 8]]
2947 2308 [[5 2 9 9]] [[5 2 9 9]]
2948 2308 [[5 3 8 1]] [[5 3 0 1]]
2949 2309 [[5 3 0 4]] [[5 3 0 4]]
2950 2310 [[5 3 0 4]] [[5 3 0 4]]
2951 2311 [[5 3 1 1]] [[5 3 1 1]]
2952 2312 [[5 3 1 3]] [[5 3 1 3]]
2953 2313 [[5 3 1 8]] [[5 3 1 8]]
2954 2313 [[5 3 3 8]] [[5 3 1 8]]
2955 2314 [[5 3 2 1]] [[5 3 2 1]]
2956 2315 [[5 3 2 1]] [[5 3 2 1]]
2957 2316 [[5 3 2 2]] [[5 3 2 2]]
2958 2316 [[5 3 1 2]] [[5 3 2 2]]
2959 2317 [[5 3 2 2]] [[5 3 2 2]]
2960 2317 [[5 2 2 3]] [[5 3 2 3]]
2961 2318 [[5 3 2 6]] [[5 3 2 6]]
2962 2319 [[5 3 2 8]] [[5 3 2 8]]
2963 2320 [[5 3 2 8]] [[5 3 2 8]]
2964 2321 [[5 3 2 8]] [[5 3 2 8]]
2965 2322 [[5 3 2 9]] [[5 3 2 9]]
2966 2323 [[5 3 2 9]] [[5 3 2 9]]
2967 2324 [[5 3 2 9]] [[5 3 2 9]]
2968 2325 [[5 3 2 9]] [[5 3 2 9]]
2969 2326 [[5 3 3 0]] [[5 3 3 0]]
2970 2327 [[5 3 3 1]] [[5 3 3 1]]
2971 2328 [[5 3 3 1]] [[5 3 3 1]]
2972 2329 [[5 3 3 2]] [[5 3 3 2]]
2973 2330 [[5 3 3 3]] [[5 3 3 3]]
2974 2331 [[5 3 3 4]] [[5 3 3 4]]
2975 2332 [[5 3 3 4]] [[5 3 3 4]]
2976 2333 [[5 3 3 4]] [[5 3 3 4]]
2977 2334 [[5 3 3 5]] [[5 3 3 5]]
2978 2335 [[5 3 3 5]] [[5 3 3 5]]
2979 2336 [[5 3 3 5]] [[5 3 3 5]]
2980 2337 [[5 3 3 6]] [[5 3 3 6]]
2981 2338 [[5 3 3 6]] [[5 3 3 6]]
2982 2339 [[5 3 4 2]] [[5 3 4 2]]
2983 2340 [[5 3 4 2]] [[5 3 4 2]]
2984 2341 [[5 3 4 2]] [[5 3 4 2]]
2985 2342 [[5 3 4 2]] [[5 3 4 2]]
2986 2343 [[5 3 4 3]] [[5 3 4 3]]
2987 2344 [[5 3 4 5]] [[5 3 4 5]]
2988 2345 [[5 3 4 6]] [[5 3 4 6]]
2989 2346 [[5 3 4 6]] [[5 3 4 6]]
2990 2346 [[5 3 4 1]] [[5 3 4 7]]
2991 2347 [[5 3 4 8]] [[5 3 4 8]]
2992 2348 [[5 3 4 9]] [[5 3 4 9]]
2993 2349 [[5 3 4 9]] [[5 3 4 9]]
2994 2350 [[5 3 5 3]] [[5 3 5 3]]
2995 2350 [[5 3 3 1]] [[5 3 5 3]]
2996 2351 [[5 3 5 3]] [[5 3 5 3]]
2997 2352 [[5 3 5 4]] [[5 3 5 4]]
2998 2353 [[5 3 5 5]] [[5 3 5 5]]
2999 2354 [[5 3 5 5]] [[5 3 5 5]]
3000 2355 [[5 3 5 6]] [[5 3 5 6]]
3001 2356 [[5 3 5 8]] [[5 3 5 8]]
3002 2357 [[5 3 5 8]] [[5 3 5 8]]
3003 2358 [[5 3 6 0]] [[5 3 6 0]]
3004 2359 [[5 3 6 1]] [[5 3 6 1]]
3005 2360 [[5 3 6 5]] [[5 3 6 5]]
3006 2361 [[5 3 6 5]] [[5 3 6 5]]
3007 2361 [[5 3 5 6]] [[5 3 6 6]]
3008 2362 [[5 3 6 6]] [[5 3 6 6]]
3009 2362 [[5 3 6 2]] [[5 3 6 7]]
3010 2363 [[5 3 6 9]] [[5 3 6 9]]
3011 2364 [[5 3 7 0]] [[5 3 7 0]]
3012 2365 [[5 3 7 1]] [[5 3 7 1]]
3013 2366 [[5 3 7 2]] [[5 3 7 2]]
3014 2367 [[5 3 7 2]] [[5 3 7 2]]
3015 2368 [[5 3 7 5]] [[5 3 7 5]]
3016 2369 [[5 3 7 6]] [[5 3 7 6]]
3017 2370 [[5 3 8 0]] [[5 3 8 0]]
3018 2371 [[5 3 8 1]] [[5 3 8 1]]
3019 2372 [[5 3 8 2]] [[5 3 8 2]]
3020 2372 [[5 3 8 3]] [[5 3 8 2]]
3021 2373 [[5 3 8 2]] [[5 3 8 2]]
3022 2374 [[5 3 8 5]] [[5 3 8 5]]
3023 2375 [[5 3 8 5]] [[5 3 8 5]]
3024 2376 [[5 3 8 5]] [[5 3 8 5]]
3025 2377 [[5 3 8 8]] [[5 3 8 8]]
3026 2378 [[5 3 8 9]] [[5 3 8 9]]
3027 2379 [[5 3 9 0]] [[5 3 9 0]]
3028 2380 [[5 3 9 2]] [[5 3 9 2]]
3029 2381 [[5 3 9 2]] [[5 3 9 2]]
3030 2382 [[5 3 9 4]] [[5 3 9 4]]
3031 2383 [[5 3 9 4]] [[5 3 9 4]]
3032 2384 [[5 3 9 5]] [[5 3 9 5]]
3033 2384 [[5 3 8 6]] [[5 3 9 5]]
3034 2385 [[5 3 9 5]] [[5 3 9 5]]
3035 2386 [[5 3 9 6]] [[5 3 9 6]]
3036 2386 [[5 3 4 6]] [[5 3 9 6]]
3037 2387 [[5 3 9 6]] [[5 3 9 6]]
3038 2388 [[5 3 9 7]] [[5 3 9 7]]
3039 2389 [[5 3 9 8]] [[5 3 9 8]]
3040 2390 [[5 3 9 9]] [[5 3 9 9]]
3041 2391 [[5 4 0 0]] [[5 4 0 0]]
3042 2391 [[5 1 0 2]] [[5 4 0 2]]
3043 2392 [[5 4 0 2]] [[5 4 0 2]]
3044 2392 [[5 2 0 3]] [[5 4 0 3]]
3045 2393 [[5 4 0 3]] [[5 4 0 3]]
3046 2394 [[5 4 0 9]] [[5 4 0 9]]
3047 2394 [[5 2 7 0]] [[5 4 1 0]]
3048 2394 [[5 4 0 9]] [[5 4 1 1]]
3049 2395 [[5 4 1 2]] [[5 4 1 2]]
3050 2396 [[5 4 1 4]] [[5 4 1 4]]
3051 2397 [[5 4 1 4]] [[5 4 1 4]]
3052 2398 [[5 4 1 9]] [[5 4 1 9]]
3053 2399 [[5 4 2 0]] [[5 4 2 0]]
3054 2400 [[5 4 2 0]] [[5 4 2 0]]
3055 2401 [[5 4 2 2]] [[5 4 2 2]]
3056 2402 [[5 4 2 2]] [[5 4 2 2]]
3057 2403 [[5 4 2 3]] [[5 4 2 3]]
3058 2404 [[5 4 2 3]] [[5 4 2 3]]
3059 2405 [[5 4 2 5]] [[5 4 2 5]]
3060 2405 [[5 4 7 5]] [[5 4 2 5]]
3061 2406 [[5 4 2 5]] [[5 4 2 5]]
3062 2407 [[5 4 2 7]] [[5 4 2 7]]
3063 2408 [[5 4 2 8]] [[5 4 2 8]]
3064 2409 [[5 4 2 9]] [[5 4 2 9]]
3065 2410 [[5 4 3 0]] [[5 4 3 0]]
3066 2411 [[5 4 3 2]] [[5 4 3 2]]
3067 2412 [[5 4 3 2]] [[5 4 3 2]]
3068 2413 [[5 4 3 3]] [[5 4 3 3]]
3069 2414 [[5 4 3 5]] [[5 4 3 5]]
3070 2415 [[5 4 3 6]] [[5 4 3 6]]
3071 2416 [[5 4 3 8]] [[5 4 3 8]]
3072 2417 [[5 4 3 9]] [[5 4 3 9]]
3073 2418 [[5 4 4 3]] [[5 4 4 3]]
3074 2419 [[5 4 4 4]] [[5 4 4 4]]
3075 2420 [[5 4 4 6]] [[5 4 4 6]]
3076 2420 [[5 4 4 2]] [[5 4 4 7]]
3077 2421 [[5 4 4 9]] [[5 4 4 9]]
3078 2422 [[5 4 5 2]] [[5 4 5 2]]
3079 2423 [[5 4 5 3]] [[5 4 5 3]]
3080 2424 [[5 4 5 4]] [[5 4 5 4]]
3081 2425 [[5 4 5 4]] [[5 4 5 4]]
3082 2426 [[5 4 5 4]] [[5 4 5 4]]
3083 2427 [[5 4 5 4]] [[5 4 5 4]]
3084 2428 [[5 4 5 6]] [[5 4 5 6]]
3085 2429 [[5 4 5 7]] [[5 4 5 7]]
3086 2430 [[5 4 5 8]] [[5 4 5 8]]
3087 2431 [[5 4 5 8]] [[5 4 5 8]]
3088 2432 [[5 4 5 8]] [[5 4 5 8]]
3089 2433 [[5 4 5 8]] [[5 4 5 8]]
3090 2434 [[5 4 5 9]] [[5 4 5 9]]
3091 2435 [[5 4 6 0]] [[5 4 6 0]]
3092 2435 [[5 4 6 7]] [[5 4 6 1]]
3093 2435 [[5 4 4 2]] [[5 4 6 2]]
3094 2436 [[5 4 6 3]] [[5 4 6 3]]
3095 2437 [[5 4 6 3]] [[5 4 6 3]]
3096 2438 [[5 4 6 4]] [[5 4 6 4]]
3097 2439 [[5 4 6 5]] [[5 4 6 5]]
3098 2439 [[5 4 6 6]] [[5 4 6 5]]
3099 2440 [[5 4 6 7]] [[5 4 6 7]]
3100 2441 [[5 4 6 8]] [[5 4 6 8]]
3101 2442 [[5 4 6 8]] [[5 4 6 8]]
3102 2443 [[5 4 6 9]] [[5 4 6 9]]
3103 2443 [[5 4 2 2]] [[5 4 7 2]]
3104 2444 [[5 4 7 4]] [[5 4 7 4]]
3105 2444 [[5 4 1 6]] [[5 4 7 6]]
3106 2445 [[5 4 8 1]] [[5 4 8 1]]
3107 2446 [[5 4 8 1]] [[5 4 8 1]]
3108 2447 [[5 4 8 1]] [[5 4 8 1]]
3109 2448 [[5 4 8 4]] [[5 4 8 4]]
3110 2449 [[5 4 8 4]] [[5 4 8 4]]
3111 2450 [[5 4 8 5]] [[5 4 8 5]]
3112 2450 [[5 4 8 5]] [[5 4 8 6]]
3113 2451 [[5 4 8 8]] [[5 4 8 8]]
3114 2452 [[5 4 9 0]] [[5 4 9 0]]
3115 2453 [[5 4 9 0]] [[5 4 9 0]]
3116 2454 [[5 4 9 1]] [[5 4 9 1]]
3117 2455 [[5 4 9 2]] [[5 4 9 2]]
3118 2456 [[5 4 9 2]] [[5 4 9 2]]
3119 2457 [[5 4 9 3]] [[5 4 9 3]]
3120 2458 [[5 4 9 3]] [[5 4 9 3]]
3121 2459 [[5 4 9 4]] [[5 4 9 4]]
3122 2460 [[5 4 9 4]] [[5 4 9 4]]
3123 2461 [[5 4 9 4]] [[5 4 9 4]]
3124 2462 [[5 4 9 4]] [[5 4 9 4]]
3125 2463 [[5 4 9 4]] [[5 4 9 4]]
3126 2463 [[5 4 4 4]] [[5 4 9 4]]
3127 2464 [[5 4 9 5]] [[5 4 9 5]]
3128 2465 [[5 4 9 5]] [[5 4 9 5]]
3129 2466 [[5 4 9 6]] [[5 4 9 6]]
3130 2467 [[5 5 0 0]] [[5 5 0 0]]
3131 2467 [[5 3 0 1]] [[5 5 0 1]]
3132 2468 [[5 5 0 1]] [[5 5 0 1]]
3133 2469 [[5 5 0 5]] [[5 5 0 5]]
3134 2470 [[5 5 0 6]] [[5 5 0 6]]
3135 2471 [[5 5 1 2]] [[5 5 1 2]]
3136 2472 [[5 5 1 2]] [[5 5 1 2]]
3137 2473 [[5 5 1 4]] [[5 5 1 4]]
3138 2474 [[5 5 1 7]] [[5 5 1 7]]
3139 2475 [[5 5 1 8]] [[5 5 1 8]]
3140 2476 [[5 5 2 1]] [[5 5 2 1]]
3141 2477 [[5 5 2 2]] [[5 5 2 2]]
3142 2478 [[5 5 2 2]] [[5 5 2 2]]
3143 2479 [[5 5 2 3]] [[5 5 2 3]]
3144 2480 [[5 5 2 3]] [[5 5 2 3]]
3145 2480 [[5 5 1 3]] [[5 5 2 3]]
3146 2481 [[5 5 2 4]] [[5 5 2 4]]
3147 2482 [[5 5 2 4]] [[5 5 2 4]]
3148 2483 [[5 5 2 5]] [[5 5 2 5]]
3149 2484 [[5 5 2 6]] [[5 5 2 6]]
3150 2485 [[5 5 3 1]] [[5 5 3 1]]
3151 2486 [[5 5 3 2]] [[5 5 3 2]]
3152 2487 [[5 5 3 2]] [[5 5 3 2]]
3153 2488 [[5 5 3 3]] [[5 5 3 3]]
3154 2489 [[5 5 3 6]] [[5 5 3 6]]
3155 2490 [[5 5 3 6]] [[5 5 3 6]]
3156 2490 [[5 5 3 3]] [[5 5 3 7]]
3157 2491 [[5 5 3 8]] [[5 5 3 8]]
3158 2492 [[5 5 3 9]] [[5 5 3 9]]
3159 2493 [[5 5 4 0]] [[5 5 4 0]]
3160 2494 [[5 5 4 2]] [[5 5 4 2]]
3161 2495 [[5 5 4 6]] [[5 5 4 6]]
3162 2496 [[5 5 4 8]] [[5 5 4 8]]
3163 2497 [[5 5 4 8]] [[5 5 4 8]]
3164 2498 [[5 5 5 0]] [[5 5 5 0]]
3165 2499 [[5 5 5 3]] [[5 5 5 3]]
3166 2500 [[5 5 5 3]] [[5 5 5 3]]
3167 2501 [[5 5 5 3]] [[5 5 5 3]]
3168 2502 [[5 5 5 4]] [[5 5 5 4]]
3169 2503 [[5 5 6 0]] [[5 5 6 0]]
3170 2504 [[5 5 6 6]] [[5 5 6 6]]
3171 2505 [[5 5 6 6]] [[5 5 6 6]]
3172 2506 [[5 5 6 8]] [[5 5 6 8]]
3173 2507 [[5 5 6 9]] [[5 5 6 9]]
3174 2508 [[5 5 7 1]] [[5 5 7 1]]
3175 2509 [[5 5 7 1]] [[5 5 7 1]]
3176 2510 [[5 5 7 4]] [[5 5 7 4]]
3177 2511 [[5 5 7 4]] [[5 5 7 4]]
3178 2511 [[5 5 2 6]] [[5 5 7 6]]
3179 2512 [[5 5 7 7]] [[5 5 7 7]]
3180 2513 [[5 5 8 2]] [[5 5 8 2]]
3181 2514 [[5 5 8 3]] [[5 5 8 3]]
3182 2514 [[5 5 9 4]] [[5 5 8 4]]
3183 2515 [[5 5 8 6]] [[5 5 8 6]]
3184 2516 [[5 5 8 7]] [[5 5 8 7]]
3185 2517 [[5 5 8 8]] [[5 5 8 8]]
3186 2518 [[5 5 8 8]] [[5 5 8 8]]
3187 2519 [[5 5 8 8]] [[5 5 8 8]]
3188 2520 [[5 5 8 9]] [[5 5 8 9]]
3189 2521 [[5 5 9 1]] [[5 5 9 1]]
3190 2522 [[5 5 9 2]] [[5 5 9 2]]
3191 2523 [[5 5 9 3]] [[5 5 9 3]]
3192 2524 [[5 5 9 5]] [[5 5 9 5]]
3193 2525 [[5 5 9 6]] [[5 5 9 6]]
3194 2526 [[5 5 9 6]] [[5 5 9 6]]
3195 2527 [[5 5 9 8]] [[5 5 9 8]]
3196 2528 [[5 5 9 9]] [[5 5 9 9]]
3197 2529 [[5 5 9 9]] [[5 5 9 9]]
3198 2530 [[5 5 9 9]] [[5 5 9 9]]
3199 2531 [[5 5 9 9]] [[5 5 9 9]]
3200 2531 [[5 8 8 2]] [[5 6 0 2]]
3201 2532 [[5 6 0 2]] [[5 6 0 2]]
3202 2533 [[5 6 0 6]] [[5 6 0 6]]
3203 2533 [[5 6 0 2]] [[5 6 0 7]]
3204 2534 [[5 6 0 8]] [[5 6 0 8]]
3205 2534 [[5 5 0 9]] [[5 6 0 9]]
3206 2535 [[5 6 1 0]] [[5 6 1 0]]
3207 2535 [[5 8 7 1]] [[5 6 1 1]]
3208 2536 [[5 6 1 4]] [[5 6 1 4]]
3209 2537 [[5 6 1 6]] [[5 6 1 6]]
3210 2538 [[5 6 1 7]] [[5 6 1 7]]
3211 2539 [[5 6 1 9]] [[5 6 1 9]]
3212 2540 [[5 6 2 0]] [[5 6 2 0]]
3213 2541 [[5 6 2 1]] [[5 6 2 1]]
3214 2542 [[5 6 2 3]] [[5 6 2 3]]
3215 2543 [[5 6 2 3]] [[5 6 2 3]]
3216 2544 [[5 6 2 3]] [[5 6 2 3]]
3217 2545 [[5 6 2 5]] [[5 6 2 5]]
3218 2546 [[5 6 2 5]] [[5 6 2 5]]
3219 2547 [[5 6 2 6]] [[5 6 2 6]]
3220 2548 [[5 6 2 8]] [[5 6 2 8]]
3221 2549 [[5 6 2 9]] [[5 6 2 9]]
3222 2550 [[5 6 3 0]] [[5 6 3 0]]
3223 2551 [[5 6 3 1]] [[5 6 3 1]]
3224 2552 [[5 6 3 5]] [[5 6 3 5]]
3225 2553 [[5 6 3 5]] [[5 6 3 5]]
3226 2554 [[5 6 3 5]] [[5 6 3 5]]
3227 2555 [[5 6 3 8]] [[5 6 3 8]]
3228 2556 [[5 6 4 2]] [[5 6 4 2]]
3229 2557 [[5 6 4 2]] [[5 6 4 2]]
3230 2558 [[5 6 4 3]] [[5 6 4 3]]
3231 2558 [[5 6 6 4]] [[5 6 4 4]]
3232 2559 [[5 6 4 4]] [[5 6 4 4]]
3233 2560 [[5 6 4 5]] [[5 6 4 5]]
3234 2560 [[5 6 4 1]] [[5 6 4 7]]
3235 2561 [[5 6 4 7]] [[5 6 4 7]]
3236 2562 [[5 6 5 2]] [[5 6 5 2]]
3237 2563 [[5 6 5 2]] [[5 6 5 2]]
3238 2564 [[5 6 5 3]] [[5 6 5 3]]
3239 2565 [[5 6 5 5]] [[5 6 5 5]]
3240 2566 [[5 6 5 5]] [[5 6 5 5]]
3241 2567 [[5 6 5 6]] [[5 6 5 6]]
3242 2568 [[5 6 5 7]] [[5 6 5 7]]
3243 2569 [[5 6 6 1]] [[5 6 6 1]]
3244 2570 [[5 6 6 3]] [[5 6 6 3]]
3245 2571 [[5 6 6 4]] [[5 6 6 4]]
3246 2572 [[5 6 6 4]] [[5 6 6 4]]
3247 2573 [[5 6 6 5]] [[5 6 6 5]]
3248 2574 [[5 6 6 5]] [[5 6 6 5]]
3249 2574 [[5 6 6 1]] [[5 6 6 7]]
3250 2575 [[5 6 6 8]] [[5 6 6 8]]
3251 2576 [[5 6 6 8]] [[5 6 6 8]]
3252 2577 [[5 6 6 9]] [[5 6 6 9]]
3253 2578 [[5 6 7 2]] [[5 6 7 2]]
3254 2578 [[5 6 2 3]] [[5 6 7 3]]
3255 2578 [[5 6 0 3]] [[5 6 7 3]]
3256 2578 [[5 6 1 5]] [[5 6 7 5]]
3257 2579 [[5 6 7 6]] [[5 6 7 6]]
3258 2580 [[5 6 7 6]] [[5 6 7 6]]
3259 2581 [[5 6 7 8]] [[5 6 7 8]]
3260 2582 [[5 6 8 3]] [[5 6 8 3]]
3261 2583 [[5 6 8 3]] [[5 6 8 3]]
3262 2584 [[5 6 8 3]] [[5 6 8 3]]
3263 2585 [[5 6 8 5]] [[5 6 8 5]]
3264 2586 [[5 6 8 6]] [[5 6 8 6]]
3265 2586 [[5 6 9 9]] [[5 6 8 9]]
3266 2587 [[5 6 8 9]] [[5 6 8 9]]
3267 2588 [[5 6 8 9]] [[5 6 8 9]]
3268 2589 [[5 6 9 2]] [[5 6 9 2]]
3269 2589 [[5 6 9 7]] [[5 6 9 2]]
3270 2589 [[5 6 3 7]] [[5 6 9 2]]
3271 2590 [[5 6 9 3]] [[5 6 9 3]]
3272 2591 [[5 6 9 3]] [[5 6 9 3]]
3273 2592 [[5 6 9 4]] [[5 6 9 4]]
3274 2593 [[5 6 9 5]] [[5 6 9 5]]
3275 2594 [[5 6 9 6]] [[5 6 9 6]]
3276 2595 [[5 6 9 9]] [[5 6 9 9]]
3277 2596 [[5 6 9 9]] [[5 6 9 9]]
3278 2596 [[5 6 3 9]] [[5 6 9 9]]
3279 2597 [[5 7 1 3]] [[5 7 1 3]]
3280 2597 [[5 4 2 2]] [[5 7 2 2]]
3281 2598 [[5 7 2 3]] [[5 7 2 3]]
3282 2598 [[5 7 2 5]] [[5 7 2 6]]
3283 2598 [[5 7 2 1]] [[5 7 2 7]]
3284 2598 [[5 2 3 2]] [[5 7 3 2]]
3285 2599 [[5 7 3 3]] [[5 7 3 3]]
3286 2600 [[5 7 3 5]] [[5 7 3 5]]
3287 2600 [[5 1 3 6]] [[5 7 3 6]]
3288 2601 [[5 7 3 7]] [[5 7 3 7]]
3289 2602 [[5 7 3 8]] [[5 7 3 8]]
3290 2603 [[5 7 3 9]] [[5 7 3 9]]
3291 2604 [[5 7 4 2]] [[5 7 4 2]]
3292 2605 [[5 7 4 3]] [[5 7 4 3]]
3293 2606 [[5 7 4 4]] [[5 7 4 4]]
3294 2607 [[5 7 4 4]] [[5 7 4 4]]
3295 2608 [[5 7 4 5]] [[5 7 4 5]]
3296 2609 [[5 7 4 6]] [[5 7 4 6]]
3297 2610 [[5 7 5 2]] [[5 7 5 2]]
3298 2611 [[5 7 5 3]] [[5 7 5 3]]
3299 2612 [[5 7 5 3]] [[5 7 5 3]]
3300 2613 [[5 7 5 4]] [[5 7 5 4]]
3301 2614 [[5 7 5 6]] [[5 7 5 6]]
3302 2615 [[5 7 5 6]] [[5 7 5 6]]
3303 2616 [[5 7 6 3]] [[5 7 6 3]]
3304 2617 [[5 7 6 4]] [[5 7 6 4]]
3305 2618 [[5 7 6 5]] [[5 7 6 5]]
3306 2619 [[5 7 6 6]] [[5 7 6 6]]
3307 2620 [[5 7 6 8]] [[5 7 6 8]]
3308 2620 [[5 7 7 7]] [[5 7 7 1]]
3309 2621 [[5 7 7 8]] [[5 7 7 8]]
3310 2622 [[5 7 8 5]] [[5 7 8 5]]
3311 2623 [[5 7 8 6]] [[5 7 8 6]]
3312 2624 [[5 7 8 8]] [[5 7 8 8]]
3313 2625 [[5 7 8 9]] [[5 7 8 9]]
3314 2626 [[5 7 9 1]] [[5 7 9 1]]
3315 2627 [[5 7 9 8]] [[5 7 9 8]]
3316 2628 [[5 7 9 8]] [[5 7 9 8]]
3317 2628 [[5 6 0 3]] [[5 8 0 3]]
3318 2628 [[5 6 0 5]] [[5 8 0 5]]
3319 2628 [[5 6 0 5]] [[5 8 0 5]]
3320 2628 [[5 6 0 8]] [[5 8 0 8]]
3321 2628 [[5 8 7 2]] [[5 8 1 2]]
3322 2628 [[5 4 1 3]] [[5 8 1 3]]
3323 2629 [[5 8 2 0]] [[5 8 2 0]]
3324 2630 [[5 8 2 1]] [[5 8 2 1]]
3325 2630 [[5 4 2 2]] [[5 8 2 2]]
3326 2631 [[5 8 2 3]] [[5 8 2 3]]
3327 2632 [[5 8 2 4]] [[5 8 2 4]]
3328 2633 [[5 8 2 5]] [[5 8 2 5]]
3329 2634 [[5 8 2 5]] [[5 8 2 5]]
3330 2635 [[5 8 2 6]] [[5 8 2 6]]
3331 2636 [[5 8 2 7]] [[5 8 2 7]]
3332 2637 [[5 8 2 9]] [[5 8 2 9]]
3333 2637 [[5 8 9 0]] [[5 8 3 0]]
3334 2638 [[5 8 3 2]] [[5 8 3 2]]
3335 2639 [[5 8 3 3]] [[5 8 3 3]]
3336 2640 [[5 8 3 5]] [[5 8 3 5]]
3337 2640 [[5 8 3 1]] [[5 8 3 7]]
3338 2641 [[5 8 3 8]] [[5 8 3 8]]
3339 2642 [[5 8 3 8]] [[5 8 3 8]]
3340 2643 [[5 8 3 8]] [[5 8 3 8]]
3341 2644 [[5 8 4 3]] [[5 8 4 3]]
3342 2645 [[5 8 4 3]] [[5 8 4 3]]
3343 2645 [[5 8 8 3]] [[5 8 4 3]]
3344 2646 [[5 8 4 4]] [[5 8 4 4]]
3345 2647 [[5 8 4 5]] [[5 8 4 5]]
3346 2648 [[5 8 4 6]] [[5 8 4 6]]
3347 2649 [[5 8 4 7]] [[5 8 4 7]]
3348 2650 [[5 8 4 7]] [[5 8 4 7]]
3349 2651 [[5 8 4 7]] [[5 8 4 7]]
3350 2652 [[5 8 4 8]] [[5 8 4 8]]
3351 2653 [[5 8 4 8]] [[5 8 4 8]]
3352 2654 [[5 8 5 1]] [[5 8 5 1]]
3353 2655 [[5 8 5 2]] [[5 8 5 2]]
3354 2656 [[5 8 5 2]] [[5 8 5 2]]
3355 2657 [[5 8 5 2]] [[5 8 5 2]]
3356 2658 [[5 8 5 3]] [[5 8 5 3]]
3357 2658 [[5 8 6 4]] [[5 8 5 4]]
3358 2659 [[5 8 5 4]] [[5 8 5 4]]
3359 2660 [[5 8 5 6]] [[5 8 5 6]]
3360 2660 [[5 8 7 7]] [[5 8 5 7]]
3361 2661 [[5 8 5 8]] [[5 8 5 8]]
3362 2662 [[5 8 5 8]] [[5 8 5 8]]
3363 2662 [[5 8 9 9]] [[5 8 5 9]]
3364 2663 [[5 8 5 9]] [[5 8 5 9]]
3365 2663 [[5 8 5 0]] [[5 8 6 0]]
3366 2664 [[5 8 6 2]] [[5 8 6 2]]
3367 2665 [[5 8 6 2]] [[5 8 6 2]]
3368 2666 [[5 8 6 2]] [[5 8 6 2]]
3369 2667 [[5 8 6 2]] [[5 8 6 2]]
3370 2668 [[5 8 6 4]] [[5 8 6 4]]
3371 2669 [[5 8 6 4]] [[5 8 6 4]]
3372 2670 [[5 8 6 5]] [[5 8 6 5]]
3373 2671 [[5 8 6 6]] [[5 8 6 6]]
3374 2672 [[5 8 6 6]] [[5 8 6 6]]
3375 2672 [[5 8 5 9]] [[5 8 6 9]]
3376 2672 [[5 8 3 3]] [[5 8 7 3]]
3377 2673 [[5 8 7 5]] [[5 8 7 5]]
3378 2674 [[5 8 7 6]] [[5 8 7 6]]
3379 2675 [[5 8 7 6]] [[5 8 7 6]]
3380 2676 [[5 8 7 9]] [[5 8 7 9]]
3381 2677 [[5 8 8 2]] [[5 8 8 2]]
3382 2678 [[5 8 8 2]] [[5 8 8 2]]
3383 2679 [[5 8 8 3]] [[5 8 8 3]]
3384 2680 [[5 8 8 3]] [[5 8 8 3]]
3385 2681 [[5 8 8 7]] [[5 8 8 7]]
3386 2682 [[5 8 8 8]] [[5 8 8 8]]
3387 2683 [[5 8 8 9]] [[5 8 8 9]]
3388 2684 [[5 8 8 9]] [[5 8 8 9]]
3389 2685 [[5 8 9 0]] [[5 8 9 0]]
3390 2686 [[5 8 9 2]] [[5 8 9 2]]
